2015-01-03,15:45:08,0,VirtualCarolyn,1420317910381,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,15:45:11,0,David A,1420317911359,I am Gaurav,AFFIRMATIVE
2015-01-03,15:45:10,0,VirtualCarolyn,1420317912386,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,15:45:31,0,David A,1420317931695,audio record,AUDIO_CAPTURE
2015-01-03,15:45:31,0,VirtualCarolyn,1420317932408,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,15:48:14,0,VirtualCarolyn,1420318095111,Hello! I'm VirtualCarolyn. Take a minute to introduce yourselves.,INTRODUCE
2015-01-03,15:48:43,0,David A,1420318124408,Hi I am Gaurav,GIVING_NAME+AFFIRMATIVE
2015-01-03,15:48:44,0,VirtualCarolyn,1420318125167,"While I may not tell how to develop the desired app directly, I can help/guide you planning its development.",SETUP
2015-01-03,15:48:44,0,VirtualCarolyn,1420318131176,"Hi, Gaurav.",GREET
2015-01-03,15:49:00,0,VirtualCarolyn,1420318141188,I will share images to the whiteboard to help/guide you,WHITEBOARD_INSTRUCTIONS
2015-01-03,15:49:13,0,VirtualCarolyn,1420318155202,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,15:49:15,0,VirtualCarolyn,1420318157206,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,15:49:29,0,David A,1420318169406,audio recorder,AUDIO_CAPTURE
2015-01-03,15:49:29,0,VirtualCarolyn,1420318171222,"Great, we will be planning to develop an audio recorder.",TUTOR
2015-01-03,15:49:29,0,VirtualCarolyn,1420318173228,Would you like a hug?,TUTOR
2015-01-03,15:49:45,0,David A,1420318185179,audio recorder,AUDIO_CAPTURE
2015-01-03,15:49:50,0,VirtualCarolyn,1420318191246,...?,TUTOR
2015-01-03,15:49:50,0,VirtualCarolyn,1420318191247,Would you like a hug?,TUTOR
2015-01-03,15:50:29,0,VirtualCarolyn,1420318231288,:-(,TUTOR
2015-01-03,15:50:41,0,David A,1420318241302,no,CHALLENGE_CONTRIBUTION+NEGATIVE
2015-01-03,15:50:41,0,VirtualCarolyn,1420318243297,"Okay, it seems plan is ready now. You're on your own from here on out. Good luck!",END_MACRO
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,15:59:37,0,VirtualCarolyn,1420318778391,Hello! I'm VirtualCarolyn. Take a minute to introduce yourselves.,INTRODUCE
2015-01-03,16:00:07,0,David A,1420318807884,i am gst,AFFIRMATIVE
2015-01-03,16:00:07,0,VirtualCarolyn,1420318808446,"While I may not tell how to develop the desired app directly, I can help/guide you planning its development.",SETUP
2015-01-03,16:00:23,0,VirtualCarolyn,1420318824463,I will share images to the whiteboard to help/guide you,WHITEBOARD_INSTRUCTIONS
2015-01-03,16:00:36,0,VirtualCarolyn,1420318836479,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,16:00:38,0,VirtualCarolyn,1420318838482,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,16:00:57,0,David A,1420318857115,audio record,AUDIO_CAPTURE
2015-01-03,16:00:57,0,VirtualCarolyn,1420318858506,"Great, we will be planning to develop an audio recorder.",TUTOR
2015-01-03,16:00:57,0,VirtualCarolyn,1420318860510,Would you like a hug?,TUTOR
2015-01-03,16:01:23,0,David A,1420318883886,no,CHALLENGE_CONTRIBUTION+NEGATIVE
2015-01-03,16:01:28,0,VirtualCarolyn,1420318888533,:-(,TUTOR
2015-01-03,16:01:38,0,VirtualCarolyn,1420318900545,"Okay, it seems plan is ready now. You're on your own from here on out. Good luck!",END_MACRO
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,16:05:28,0,VirtualCarolyn,1420319129753,Hello! I'm VirtualCarolyn. Take a minute to introduce yourselves.,INTRODUCE
2015-01-03,16:05:58,0,VirtualCarolyn,1420319159806,"While I may not tell how to develop the desired app directly, I can help/guide you planning its development.",SETUP
2015-01-03,16:06:14,0,VirtualCarolyn,1420319175824,I will share images to the whiteboard to help/guide you,WHITEBOARD_INSTRUCTIONS
2015-01-03,16:06:18,0,David A,1420319178783,I am gaurav,AFFIRMATIVE
2015-01-03,16:06:27,0,VirtualCarolyn,1420319189840,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,16:06:29,0,VirtualCarolyn,1420319191846,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,16:07:11,0,David A,1420319232101,audio record,AUDIO_CAPTURE
2015-01-03,16:07:12,0,VirtualCarolyn,1420319233888,"Great, we will be planning to develop an audio recorder.",TUTOR
2015-01-03,16:07:12,0,VirtualCarolyn,1420319235892,Would you like a hug?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,16:08:19,0,VirtualCarolyn,1420319301189,Hello! I'm VirtualCarolyn. Take a minute to introduce yourselves.,INTRODUCE
2015-01-03,16:08:49,0,VirtualCarolyn,1420319331243,"While I may not tell how to develop the desired app directly, I can help/guide you planning its development.",SETUP
2015-01-03,16:09:05,0,VirtualCarolyn,1420319347260,I will share images to the whiteboard to help/guide you,WHITEBOARD_INSTRUCTIONS
2015-01-03,16:09:18,0,VirtualCarolyn,1420319359277,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,16:09:20,0,VirtualCarolyn,1420319361280,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,16:09:56,0,David A,1420319397161,voice recorder,AUDIO_CAPTURE
2015-01-03,16:09:57,0,VirtualCarolyn,1420319397311,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,16:14:19,0,VirtualCarolyn,1420319660807,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,16:14:21,0,VirtualCarolyn,1420319662827,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,16:15:06,0,VirtualCarolyn,1420319708881,...?,TUTOR
2015-01-03,16:16:06,0,VirtualCarolyn,1420319766953,"Sorry, I can't help you with this. You are on your own.",TUTOR
2015-01-03,16:16:35,0,David A,1420319795773,ok,AFFIRMATIVE
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,16:16:48,0,VirtualCarolyn,1420319809686,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,16:16:50,0,VirtualCarolyn,1420319811714,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,16:17:35,0,VirtualCarolyn,1420319855758,...?,TUTOR
2015-01-03,16:17:51,0,David A,1420319871367,audio recorder,AUDIO_CAPTURE
2015-01-03,16:17:51,0,VirtualCarolyn,1420319871772,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,16:24:21,0,VirtualCarolyn,1420320262778,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,16:24:23,0,VirtualCarolyn,1420320264808,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,16:24:53,0,David A,1420320294084,audio recorder,AUDIO_CAPTURE
2015-01-03,16:24:54,0,VirtualCarolyn,1420320294843,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,17:53:35,0,VirtualCarolyn,1420325616842,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,17:53:37,0,VirtualCarolyn,1420325618898,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,17:54:22,0,VirtualCarolyn,1420325662956,...?,TUTOR
2015-01-03,17:54:23,0,Guest 164663160,1420325663699,audip recorder,
2015-01-03,17:54:30,0,Guest 164663160,1420325670645,audio recorder,AUDIO_CAPTURE
2015-01-03,17:54:30,0,VirtualCarolyn,1420325670967,"Great, we will be planning to develop an audio recorder.",TUTOR
2015-01-03,17:58:37,0,VirtualCarolyn,1420325919238,"Okay, it seems plan is ready now. You're on your own from here on out. Good luck!",END_MACRO
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:01:41,0,VirtualCarolyn,1420326102457,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:01:43,0,VirtualCarolyn,1420326104485,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:02:08,0,Guest 164663160,1420326129169,audio recorder,AUDIO_CAPTURE
2015-01-03,18:02:09,0,VirtualCarolyn,1420326130515,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:03:37,0,VirtualCarolyn,1420326219046,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:03:39,0,VirtualCarolyn,1420326221074,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:04:24,0,VirtualCarolyn,1420326265131,...?,TUTOR
2015-01-03,18:04:49,0,Guest 164663160,1420326289723,audio recorder,AUDIO_CAPTURE
2015-01-03,18:04:49,0,VirtualCarolyn,1420326291165,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:06:33,0,VirtualCarolyn,1420326394580,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:06:35,0,VirtualCarolyn,1420326396609,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:07:04,0,Guest 164663160,1420326424300,audio recorder,AUDIO_CAPTURE
2015-01-03,18:07:04,0,VirtualCarolyn,1420326424644,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:08:03,0,VirtualCarolyn,1420326484110,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:08:05,0,VirtualCarolyn,1420326486135,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:08:38,0,Guest 164663160,1420326518368,audio recorder,AUDIO_CAPTURE
2015-01-03,18:08:38,0,VirtualCarolyn,1420326520170,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:09:53,0,VirtualCarolyn,1420326594425,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:09:55,0,VirtualCarolyn,1420326596454,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:10:26,0,Guest 164663160,1420326627154,audio recorder,AUDIO_CAPTURE
2015-01-03,18:10:27,0,VirtualCarolyn,1420326628493,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:12:38,0,VirtualCarolyn,1420326759907,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:12:40,0,VirtualCarolyn,1420326761924,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:13:09,0,Guest 164663160,1420326789707,audio recorder,AUDIO_CAPTURE
2015-01-03,18:13:09,0,VirtualCarolyn,1420326789953,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:14:38,0,VirtualCarolyn,1420326879825,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:14:40,0,VirtualCarolyn,1420326881850,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:15:04,0,Guest 164663160,1420326904830,audio recorder,AUDIO_CAPTURE
2015-01-03,18:15:04,0,VirtualCarolyn,1420326905878,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:15:55,0,VirtualCarolyn,1420326956443,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:15:56,0,VirtualCarolyn,1420326958470,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:16:23,0,Guest 164663160,1420326983910,audio recorder,AUDIO_CAPTURE
2015-01-03,18:16:23,0,VirtualCarolyn,1420326984496,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:18:14,0,VirtualCarolyn,1420327095468,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:18:16,0,VirtualCarolyn,1420327097494,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:18:41,0,David A,1420327121546,audio recorder,AUDIO_CAPTURE
2015-01-03,18:18:41,0,VirtualCarolyn,1420327123526,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:19:23,0,VirtualCarolyn,1420327165296,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:19:25,0,VirtualCarolyn,1420327167316,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:19:49,0,David A,1420327190045,don't know,
2015-01-03,18:20:10,0,VirtualCarolyn,1420327211364,...?,TUTOR
2015-01-03,18:20:17,0,David A,1420327217886,music,
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:21:47,0,VirtualCarolyn,1420327308695,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:21:49,0,VirtualCarolyn,1420327310723,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:22:22,0,David A,1420327343015,audio recorder,AUDIO_CAPTURE
2015-01-03,18:22:23,0,VirtualCarolyn,1420327344765,"Great, we will be planning to develop an audio recorder.",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,18:23:48,0,VirtualCarolyn,1420327430198,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,18:23:50,0,VirtualCarolyn,1420327432227,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,18:24:31,0,David A,1420327471211,audio recorder,AUDIO_CAPTURE
2015-01-03,18:24:31,0,VirtualCarolyn,1420327472269,"Great, we will be planning to develop an audio recorder.",TUTOR
2015-01-03,18:24:31,0,VirtualCarolyn,1420327474274,Should we get started?,TUTOR
2015-01-03,18:24:41,0,David A,1420327482108,yes,AFFIRMATIVE
2015-01-03,18:24:47,0,VirtualCarolyn,1420327488287,Spend some time to come up with your initial plan.,TUTOR
2015-01-03,18:24:58,0,VirtualCarolyn,1420327500303,"Okay, it seems plan is ready now. You're on your own from here on out. Good luck!",END_MACRO
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,19:43:23,0,VirtualCarolyn,1420332204396,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,19:43:25,0,VirtualCarolyn,1420332206444,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,19:44:10,0,VirtualCarolyn,1420332252497,...?,TUTOR
2015-01-03,19:44:25,0,David A,1420332266004,audio recorder,AUDIO_CAPTURE
2015-01-03,19:44:26,0,VirtualCarolyn,1420332266515,"Great, we will be planning to develop an audio recorder.",TUTOR
2015-01-03,19:44:26,0,VirtualCarolyn,1420332268519,Should we get started?,TUTOR
2015-01-03,19:44:42,0,David A,1420332282552,yes,AFFIRMATIVE
2015-01-03,19:44:46,0,VirtualCarolyn,1420332288545,Spend some time to come up with your initial plan.,TUTOR
2015-01-03,19:44:58,0,VirtualCarolyn,1420332300559,"Okay, it seems plan is ready now. You're on your own from here on out. Good luck!",END_MACRO
2015-01-03,19:46:12,0,David A,1420332373810,I need a recorder object,RECORDER_API+HELP_REQUEST
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,19:48:06,0,VirtualCarolyn,1420332488005,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,19:48:08,0,VirtualCarolyn,1420332490033,"What type of android app, you are planning to develop?",TUTOR
2015-01-03,19:48:41,0,David A,1420332521945,audio recorder,AUDIO_CAPTURE
2015-01-03,19:48:41,0,VirtualCarolyn,1420332522061,"Great, we will be planning to develop an audio recorder.",TUTOR
2015-01-03,19:48:41,0,VirtualCarolyn,1420332524066,Should we get started?,TUTOR
2015-01-03,19:48:57,0,David A,1420332538000,yes,AFFIRMATIVE
2015-01-03,19:49:02,0,VirtualCarolyn,1420332544086,Spend some time to come up with your initial plan.,TUTOR
2015-01-03,19:49:14,0,VirtualCarolyn,1420332556101,"Okay, it seems plan is ready now. You're on your own from here on out. Good luck!",END_MACRO
2015-01-03,19:49:32,0,David A,1420332572449,recorder object,RECORDER_API
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,19:51:48,0,VirtualCarolyn,1420332709355,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-03,19:52:15,0,David A,1420332735726,recorder object,RECORDER_API
2015-01-03,19:52:27,0,David A,1420332747923,recorder object,RECORDER_API
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,19:56:07,0,David A,1420332967776,cow,ANIMALS
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,20:04:23,0,David A,1420333463525,cow,ANIMALS
2015-01-03,20:04:23,0,VirtualCarolyn,1420333465120,We can work on your basic zoology. Are you ready?,TUTOR
2015-01-03,20:04:42,0,David A,1420333482575,yes,AFFIRMATIVE
2015-01-03,20:04:42,0,VirtualCarolyn,1420333483142,Let's get started.,TUTOR
2015-01-03,20:04:42,0,VirtualCarolyn,1420333485146,"There are three kinds of animals - birds, fish, and mammals.",TUTOR
2015-01-03,20:04:42,0,VirtualCarolyn,1420333485148,Can you tell me something about some kind of animal?,TUTOR
2015-01-03,20:04:54,0,David A,1420333494298,cow,ANIMALS
2015-01-03,20:04:58,0,VirtualCarolyn,1420333499166,...that's a mammal!,TUTOR
2015-01-03,20:04:58,0,VirtualCarolyn,1420333499168,Let's try something harder - what kind of animal gives birth to live young?,TUTOR
2015-01-03,20:05:03,0,David A,1420333503533,mammal,ANIMALS
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-03,20:07:27,0,David A,1420333648000,recorder object,RECORDER_API
2015-01-03,20:07:28,0,VirtualCarolyn,1420333649514,"Correct, we need to create a new instance/object for recorder.",TUTOR
2015-01-03,20:07:55,0,David A,1420333675308,MediaRecorde,
2015-01-03,20:08:01,0,David A,1420333681113,MediaRecorder,
2015-01-03,20:08:13,0,VirtualCarolyn,1420333693567,...?,TUTOR
2015-01-03,20:08:39,0,David A,1420333719688,MediaRecorder,
2015-01-03,20:09:13,0,VirtualCarolyn,1420333753630,You are done.,TUTOR
2015-01-03,20:09:25,0,David A,1420333765842,cow,ANIMALS
2015-01-03,20:09:25,0,VirtualCarolyn,1420333767647,We can work on your basic zoology. Are you ready?,TUTOR
2015-01-03,20:10:10,0,VirtualCarolyn,1420333811698,...?,TUTOR
2015-01-03,20:11:10,0,VirtualCarolyn,1420333871770,Okay - I'm here when you need me.,TUTOR
2015-01-03,20:11:24,0,David A,1420333884432,yes,AFFIRMATIVE
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2015-01-04,01:06:53,0,VirtualCarolyn,1420351615115,Hello! I'm VirtualCarolyn. Take a minute to introduce yourselves.,INTRODUCE
2015-01-04,01:07:24,0,David A,1420351644835,i am gaurav,AFFIRMATIVE
2015-01-04,01:07:23,0,VirtualCarolyn,1420351645291,"While I may not tell how to develop the desired app directly, I can help/guide you planning its development.",SETUP
2015-01-04,01:07:39,0,VirtualCarolyn,1420351661311,I will share images to the whiteboard to help/guide you,WHITEBOARD_INSTRUCTIONS
2015-01-04,01:07:52,0,VirtualCarolyn,1420351673327,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-04,01:07:54,0,VirtualCarolyn,1420351675331,"What type of android app, you are planning to develop?",TUTOR
2015-01-04,01:08:29,0,David A,1420351709558,audio recorder,AUDIO_CAPTURE
2015-01-04,01:08:29,0,VirtualCarolyn,1420351711369,"Great, we will be planning to develop an audio recorder.",TUTOR
2015-01-04,01:08:29,0,VirtualCarolyn,1420351713373,Should we get started?,TUTOR
2015-01-04,01:08:37,0,David A,1420351717330,yes,AFFIRMATIVE
2015-01-04,01:08:39,0,VirtualCarolyn,1420351721385,Spend some time to come up with your initial plan.,TUTOR
2015-01-04,01:08:51,0,VirtualCarolyn,1420351733399,"Okay, it seems plan is ready now. You're on your own from here on out. Good luck!",END_MACRO
2015-01-04,01:09:10,0,David A,1420351750234,cow,ANIMALS
2015-01-04,01:09:10,0,VirtualCarolyn,1420351751421,We can work on your basic zoology. Are you ready?,TUTOR
2015-01-04,01:09:31,0,David A,1420351771154,yes,AFFIRMATIVE
2015-01-04,01:09:31,0,VirtualCarolyn,1420351771446,Let's get started.,TUTOR
2015-01-04,01:09:31,0,VirtualCarolyn,1420351773448,"There are three kinds of animals - birds, fish, and mammals.",TUTOR
2015-01-04,01:09:31,0,VirtualCarolyn,1420351773450,Can you tell me something about some kind of animal?,TUTOR
2015-01-04,01:09:52,0,David A,1420351792905,cow,ANIMALS
2015-01-04,01:09:56,0,VirtualCarolyn,1420351797476,...that's a mammal!,TUTOR
2015-01-04,01:09:56,0,VirtualCarolyn,1420351797477,Let's try something harder - what kind of animal gives birth to live young?,TUTOR
2015-01-04,01:10:56,0,VirtualCarolyn,1420351857543,Sounds good...,TUTOR
2015-01-04,01:10:56,0,VirtualCarolyn,1420351857545,You're ready to be a zoologist!,TUTOR
2015-01-04,01:11:01,0,David A,1420351861194,mammal,ANIMALS
2015-01-04,01:11:01,0,VirtualCarolyn,1420351861551,We can work on your basic zoology. Are you ready?,TUTOR
2015-01-04,01:11:13,0,David A,1420351873825,no,CHALLENGE_CONTRIBUTION+NEGATIVE
2015-01-04,01:11:13,0,VirtualCarolyn,1420351875567,Okay - I'm here when you need me.,TUTOR
2015-01-04,01:11:34,0,David A,1420351894516,MediaRecorder,
2015-01-04,01:12:03,0,David A,1420351924007,AudioRecord,
2015-01-04,01:12:58,0,David A,1420351978697,?,QUESTION
2015-01-04,01:12:58,0,VirtualCarolyn,1420351979669,It sounds like you're confused. Would you like some help?,TUTOR
2015-01-04,01:13:22,0,David A,1420352002422,no,CHALLENGE_CONTRIBUTION+NEGATIVE
2015-01-04,01:13:22,0,VirtualCarolyn,1420352003695,"Okay, no problem!",TUTOR
2015-01-04,01:13:55,0,David A,1420352035664,Recorder API,RECORDER_API
2015-01-04,01:13:55,0,VirtualCarolyn,1420352035734,"Correct, we need to create a new instance/object for recorder.",TUTOR
2015-01-04,01:14:40,0,VirtualCarolyn,1420352081778,...?,TUTOR
2015-01-04,01:14:55,0,David A,1420352096059,MediaRecorder,
2015-01-04,01:15:15,0,David A,1420352115864,?,QUESTION
2015-01-04,01:15:15,0,VirtualCarolyn,1420352117818,It seems you have a question.,TUTOR
2015-01-04,01:15:15,0,VirtualCarolyn,1420352119822,"There are three kinds of animals - birds, fish, and mammals.",TUTOR
2015-01-04,01:15:15,0,VirtualCarolyn,1420352119823,Can you tell me something about some kind of animal?,TUTOR
