2015-04-11,23:24:31,0,VirtualCarolyn,1428809072787,"Use following code snippet to use MediaRecorder. But note that wav audio format is not supported by MediaRecorder.
			
			import android.media.MediaRecorder; 
			MediaRecorder Recorder_obj = null;",TUTOR
2015-04-11,23:24:31,0,VirtualCarolyn,1428809072789,Which api will you use?,TUTOR
2015-04-11,23:24:42,0,AAAA,1428809082569,mediarecorder,TYPE_RECORDER
2015-04-11,23:24:47,0,VirtualCarolyn,1428809088798,"Use following code snippet to use MediaRecorder. But note that wav audio format is not supported by MediaRecorder.
			
			import android.media.MediaRecorder; 
			MediaRecorder Recorder_obj = null;",TUTOR
2015-04-11,23:24:47,0,VirtualCarolyn,1428809088801,"Ok, move on and decide other steps.",TUTOR
2015-04-11,23:24:57,0,AAAA,1428809097746,audio source,AUDIO_SOURCE
2015-04-11,23:24:57,0,VirtualCarolyn,1428809098808,"Yes, we need to set an audio source for the recorder object.",TUTOR
2015-04-11,23:25:01,0,AAAA,1428809101300,mic,TYPE_AUDIO_SOURCE
2015-04-11,23:25:01,0,VirtualCarolyn,1428809102813,Move on and decide other steps.,TUTOR
2015-04-11,23:25:13,0,AAAA,1428809113259,recorder api,RECORDER_API
2015-04-11,23:25:13,0,VirtualCarolyn,1428809114821,"Correct, we need to create a new instance/object for recorder and choose a recorder api to use.",TUTOR
2015-04-11,23:25:20,0,AAAA,1428809120916,which ?,QUESTION
2015-04-11,23:25:20,0,VirtualCarolyn,1428809122828,It seems you have a question regarding recorder instance.,TUTOR
2015-04-11,23:25:20,0,VirtualCarolyn,1428809124831,I can help you decide on the type of recorder api to use and give you an example code snippet.,TUTOR
2015-04-11,23:25:20,0,VirtualCarolyn,1428809124832,Have you decided on a recorder api to use?,TUTOR
2015-04-11,23:25:30,0,AAAA,1428809131011,what are my choices ?,HELP+QUESTION
2015-04-11,23:25:31,0,VirtualCarolyn,1428809132837,"Okay, it seems plan is ready now. You're on your own from here on. Good luck!",NOTICE_DONE
2015-04-11,23:25:31,0,VirtualCarolyn,1428809134841,Ok,TUTOR
2015-04-11,23:25:31,0,VirtualCarolyn,1428809134844,Maybe this will help:,TUTOR
2015-04-11,23:25:31,0,VirtualCarolyn,1428809134847,You can record audio using the MediaRecorder or AudioRecord APIs if supported by the device hardware,TUTOR
2015-04-11,23:25:31,0,VirtualCarolyn,1428809134850,Which one would you like to choose?,TUTOR
2015-04-11,23:26:31,0,VirtualCarolyn,1428809192873,I don't know what that is.,TUTOR
2015-04-11,23:26:31,0,VirtualCarolyn,1428809192877,Which api will you use?,TUTOR
