what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420545154421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420545158706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545163901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545176754
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420545191538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420545210407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545212340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545223282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545227452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545229140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545231656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545240611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545243700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545296118
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420545300633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420545302986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420545318596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420545340493
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420545345340
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420545363414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420545367439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420545376143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420545378235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420545382056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420545386203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420545392482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420545396077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545401278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545413320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420545448507
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420545450039
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420545452389
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420545459239
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420545461828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420545465797
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420545467505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545473060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545491065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545493858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545498487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545518745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420545521195
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420545531237
