what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327344815
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420327383607
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420327388683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420327395174
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420327398056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327400170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327400359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327400382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327400926
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420327405551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420327414016
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420327424269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327426057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327473309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327478146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327489685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327495331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327551901
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420327552823
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420327556132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420327558349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420327560992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327640318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327658077
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420327668442
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420327671431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420327684357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327728327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327732467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327736582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327898333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420327936324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420327940002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420327946059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420327949577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420327952737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420327954871
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420327959102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420327961239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420328117810
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420328118541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420328389253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1420328397755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420328402067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420328419008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420328531829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420328538467
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420328629448
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420328631547
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420328631583
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420328638530
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420328640829
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420328640846
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420328676266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420328681633
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420328688735
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420328688749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420328688798
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420328688810
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420328689807
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420328775611
