what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421634603242
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421634625361
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421634626202
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421634626367
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421634668351
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421634670203
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421634672297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1421634703961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421634745777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421634747322
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421634748137
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421634757036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421634759185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421634878780
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421634892503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421634895959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421634918368
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421634924677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421634926233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421634951296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421634955280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635066901
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635073092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635101589
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635103623
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421635110670
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635123375
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635145208
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1421635157769
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1421635167058
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635186751
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635189574
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635190408
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635201173
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635228860
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635293919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635294535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421635297394
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421635303236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635304870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635415826
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421635439330
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635446407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421635465391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421635467735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421635474367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635477757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635482702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421635490773
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421635492705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635494810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635513055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635515083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421635519381
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635528785
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421635930590
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421635932168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421636151267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421636158056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421636199273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421636209509
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421636291380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421636295399
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421636305975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421636309263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421636396460
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421636454519
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1421636456519
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1421636465599
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421636475452
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1421636476185
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421636480668
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1421636481215
