what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1421354021169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421354023496
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421354028213
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421354029950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421354057156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421354061382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421354207468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421354209216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421354238866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421354245041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421354315142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421355339145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421356817583
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1421356819712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421356823186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421356829465
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1421356829493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421356829905
error,log,,,"Problems encountered during text search.",1421356856049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421356859003
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421356859505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421356862178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421356862415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421358413510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421363919158
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421363922730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421363927453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421363997225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364014965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364023664
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421364024826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364039256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364522761
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421364524989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364526741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364552901
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421364559151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364563887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364893095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421364895818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421374723390
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421374751678
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421374760536
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421374760612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421374762669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421374765522
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1421374768821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421374768992
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421374769081
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1421374769150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421374769586
error,log,,,"Problems encountered during text search.",1421374798317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421374799849
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1421374800966
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421374815170
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421374841903
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1421374847609
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421374857181
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1421374921981
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421374934153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421374957448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421375319505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421375356104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421375701117
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421375718448
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421375836170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421375871170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421375896635
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421375977292
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421375977701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376047872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376055096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421376058897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376065494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376070993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421376076585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421376099163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421376101312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421376121657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421376124685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376135630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376160651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421376162159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421376169176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376210231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376240060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376269034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376423286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376427003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376453334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376518530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376606539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376608985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376782612
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1421376857779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376876621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376913822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376919335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376927377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421376974606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377012154
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1421377026580
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377027153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421377039888
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377068199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421377071061
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421377118230
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377120519
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1421377257280
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377258069
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1421377265376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377272784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377459456
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377485186
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377487718
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377517250
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1421377526761
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1421377526969
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1421377527229
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1421377527241
started,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1421377527248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377568642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377568902
error,log,,,"Unhandled event loop exception",1421377569197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421377587500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1421377595166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1421377597019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421377600820
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421377622272
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1421377622368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377626276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377645722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377651845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377670229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377672902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377903428
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421377908732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377919236
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421377942113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377942233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1421377949170
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377967169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377989694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1421377990727
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1421377997061
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1421377998542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1421378005934
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421378014454
