what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420674599451
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420674599560
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420674599656
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420674600024
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1420674600373
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1420674600465
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420674600548
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1420674601017
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420674601035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674604796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674609768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674614539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674644994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674659567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674712046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674751257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674758477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674760618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674805258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674808747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674852025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674858750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674860500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674864614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674885354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674889103
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674931233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674936851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674958534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674960741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674993621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420674995900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675016223
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420675062669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675064101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675066385
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420675088247
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420675100351
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420675113672
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420675119008
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420675119273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420675144743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420675196535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420675230731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675239279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675242574
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420675252837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675255495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675271873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675292375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675308053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675314372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420675328021
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420675329299
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420675373606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420675384294
