what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420487739509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487843155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487845133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487855479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487857235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487864877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487868197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420487874870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487888031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487889728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487898822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487903143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420487906844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420487919782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420487922993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420487954954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487957044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420487958805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420487967855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420488005696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420488007902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420488014945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420488028403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420488037245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420488038231
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420488142370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420490401933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420490941092
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420490958190
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420490958338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1420490993543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420490994772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491026964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491467762
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420491473263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491477918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491536392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491540199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491552425
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420491565086
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420491565199
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420491565205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491568023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491572430
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420491587418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420491600427
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420491602096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420491607170
