what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529388456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529394194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529408782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529413613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529443918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529448078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529459772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529466154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529481007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529487001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529510822
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1420529527645
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420529538820
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420529539216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420529546650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420529550464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529552519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529560446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529563929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529587197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529592609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529600982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529603040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529636205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529639273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529659089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529661072
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420529676086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529676222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529682112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529684205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529687692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529688929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529698930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529705670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529708145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529716625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529721450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529728732
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420529749005
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420529766331
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420529777386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529783229
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420529805440
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420529805463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529805540
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420529805576
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420529808311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1420529810170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1420529811138
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1420529812910
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420529813228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1420529814326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420529851623
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529864112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420529866280
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1420529866315
