what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547700535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547711440
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420547731263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420547733623
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547735295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547737510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547740001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547749705
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420547769466
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420547781696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420547783858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547786482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547802278
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420547815038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547817880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420547834271
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420547899862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548041089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548121128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420548215857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548218163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548221728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1420548222976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420548224231
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420548226175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548228668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548231386
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1420548233493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1420548237405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548239487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548251835
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1420548264874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548266023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548267040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548269126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1420548280881
