2015-01-06,07:46:44,0,VirtualCarolyn,1420548405281,Now I'll start an interactive dialogue.,ABOUT_TUTORIALS
2015-01-06,07:46:46,0,VirtualCarolyn,1420548407373,"What type of android app, you are planning to develop?",TUTOR
2015-01-06,07:46:48,0,David A,1420548408320,hello,
2015-01-06,07:46:50,0,VirtualCarolyn,1420548411380,"Yes, we need to set an output format type on recorder object..",TUTOR
2015-01-06,07:46:50,0,VirtualCarolyn,1420548413386,"Yes, we need to set an output format type on recorder object..",TUTOR
